home_elo,away_elo,elo_diff,home_form_5,away_form_5,form_diff,h2h_matches,h2h_home_win_rate,h2h_avg_goals_home,h2h_avg_goals_away,home_goals_scored_avg,home_goals_conceded_avg,away_goals_scored_avg,away_goals_conceded_avg,home_goal_diff,away_goal_diff,league_strength,home_win_odds,away_win_odds,implied_home,implied_away,market_margin,draw_odds,implied_draw,result,match_id,match_date
1525.90220347667,1497.4440852559003,28.45811822076962,0.6550110049480256,0.44026938581597364,0.21474161913205192,0,0.33,1.5,1.5,2.0,0.6666666666666666,1.6666666666666667,2.0,1.3333333333333335,-0.33333333333333326,1500.1175658292657,1.45,6.46,0.6896551724137931,0.15479876160990713,0.03938570790284257,5.13,0.19493177387914232,draw,fd_Bundesliga_Dortmund_Hoffenheim_20241215,2024-12-15T00:00:00
1476.873999362615,1554.403760444304,-77.529761081689,0.26049475183984505,0.8697526240800775,-0.6092578722402324,0,0.33,1.5,1.5,2.0,3.0,2.3333333333333335,0.6666666666666666,-1.0,1.666666666666667,1500.1175658292657,2.11,3.29,0.47393364928909953,0.303951367781155,0.03298705788658096,3.92,0.25510204081632654,home_win,fd_Bundesliga_RB Leipzig_Ein Frankfurt_20241215,2024-12-15T00:00:00
1442.8270083183538,1528.7075608733057,-85.88055255495192,0.21474161913205192,0.5705167617358962,-0.35577514260384424,0,0.33,1.5,1.5,0.6666666666666666,1.6666666666666667,1.6666666666666667,2.0,-1.0,-0.33333333333333326,1499.4523909055456,2.96,2.42,0.33783783783783783,0.4132231404958678,0.032751119178776156,3.55,0.28169014084507044,draw,fd_Ligue 1_Montpellier_Nice_20241215,2024-12-15T00:00:00
1471.2924391266943,1505.3633318641105,-34.070892737416216,0.42948323826410384,0.47523637097189697,-0.04575313270779313,0,0.33,1.5,1.5,2.0,2.3333333333333335,0.6666666666666666,1.0,-0.3333333333333335,-0.33333333333333337,1499.4523909055456,2.13,3.79,0.4694835680751174,0.2638522427440633,0.03454063009628916,3.32,0.30120481927710846,home_win,fd_Ligue 1_Brest_Nantes_20241215,2024-12-15T00:00:00
1466.1800870738075,1445.596239555696,20.583847518111497,0.3100220098960511,0.13024737591992253,0.17977463397612858,0,0.33,1.5,1.5,1.0,1.0,0.6666666666666666,1.6666666666666667,0.0,-1.0,1499.4523909055456,3.19,2.48,0.31347962382445144,0.40322580645161293,0.03316112647859604,3.16,0.3164556962025316,away_win,fd_Ligue 1_Le Havre_Strasbourg_20241215,2024-12-15T00:00:00
1471.2924391266943,1471.2924391266943,0.0,0.42948323826410384,0.42948323826410384,0.0,0,0.33,1.5,1.5,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,-1.0,1499.4523909055456,1.64,5.69,0.6097560975609756,0.17574692442882248,0.0367593033968332,3.98,0.25125628140703515,home_win,fd_Ligue 1_Rennes_Angers_20241215,2024-12-15T00:00:00
1525.90220347667,1559.729526119354,-33.82732264268407,0.6550110049480256,0.8449889950519744,-0.1899779901039489,0,0.33,1.5,1.5,1.3333333333333333,0.3333333333333333,2.6666666666666665,0.6666666666666666,1.0,2.0,1499.4523909055456,1.41,6.72,0.7092198581560284,0.1488095238095238,0.03692025853084746,5.59,0.17889087656529518,home_win,fd_Ligue 1_Paris SG_Lyon_20241215,2024-12-15T00:00:00
1562.0587458909838,1500.4812431660253,61.57750272495855,1.0,0.26049475183984505,0.739505248160155,0,0.33,1.5,1.5,2.0,1.25,1.75,2.25,0.75,-0.5,1500.5334375115797,1.72,4.49,0.5813953488372093,0.22271714922048996,0.038304535528425276,4.27,0.234192037470726,draw,fd_Premier League_Bournemouth_West Ham_20241216,2024-12-16T00:00:00
1528.7075608733057,1559.729526119354,-31.02196524604824,0.5705167617358962,1.0,-0.42948323826410384,0,0.33,1.5,1.5,1.6666666666666667,1.0,4.0,0.5,0.6666666666666667,3.5,1500.6315030265787,3.66,2.15,0.27322404371584696,0.46511627906976744,0.034198310951294886,3.38,0.2958579881656805,away_win,fd_Serie A_Lazio_Inter_20241216,2024-12-16T00:00:00
1562.0587458909838,1500.4812431660253,61.57750272495855,1.0,0.26049475183984505,0.739505248160155,0,0.33,1.5,1.5,2.0,1.25,1.75,2.25,0.75,-0.5,1500.5334375115797,1.72,4.49,0.5813953488372093,0.22271714922048996,0.038304535528425276,4.27,0.234192037470726,draw,fd_Premier League_Bournemouth_West Ham_20241216,2024-12-16T00:00:00
1528.7075608733057,1559.729526119354,-31.02196524604824,0.5705167617358962,1.0,-0.42948323826410384,0,0.33,1.5,1.5,1.6666666666666667,1.0,4.0,0.5,0.6666666666666667,3.5,1500.6315030265787,3.66,2.15,0.27322404371584696,0.46511627906976744,0.034198310951294886,3.38,0.2958579881656805,away_win,fd_Serie A_Lazio_Inter_20241216,2024-12-16T00:00:00
1473.870152959676,1437.9412541090162,35.928898850659834,0.44026938581597364,0.0,0.44026938581597364,0,0.33,1.5,1.5,1.0,1.5,1.25,1.5,-0.5,-0.25,1499.4757679080085,2.72,3.09,0.3676470588235294,0.3236245954692557,0.03256858262043005,2.93,0.341296928327645,draw,fd_La Liga_Espanol_Valencia_20241218,2024-12-18T00:00:00
1440.270473880646,1478.9520768595087,-38.68160297886266,0.15501100494802555,0.5597306141840264,-0.4047196092360008,0,0.33,1.5,1.5,1.25,2.0,1.25,1.5,-0.75,-0.25,1499.4757679080085,1.85,4.49,0.5405405405405405,0.22271714922048996,0.03648173347687722,3.66,0.27322404371584696,draw,fd_La Liga_Villarreal_Vallecano_20241218,2024-12-18T00:00:00
1526.129847040324,1554.8452649621775,-28.715417921853486,0.5597306141840264,0.6302473759199225,-0.07051676173589616,0,0.33,1.5,1.5,1.5,1.0,1.75,0.5,0.5,1.25,1500.0082546044234,4.05,1.9,0.2469135802469136,0.5263157894736842,0.03432597546472316,3.83,0.2610966057441253,away_win,fd_Ligue 1_Monaco_Paris SG_20241218,2024-12-18T00:00:00
1473.870152959676,1437.9412541090162,35.928898850659834,0.44026938581597364,0.0,0.44026938581597364,0,0.33,1.5,1.5,1.0,1.5,1.25,1.5,-0.5,-0.25,1499.4757679080085,2.72,3.09,0.3676470588235294,0.3236245954692557,0.03256858262043005,2.93,0.341296928327645,draw,fd_La Liga_Espanol_Valencia_20241218,2024-12-18T00:00:00
1440.270473880646,1478.9520768595087,-38.68160297886266,0.15501100494802555,0.5597306141840264,-0.4047196092360008,0,0.33,1.5,1.5,1.25,2.0,1.25,1.5,-0.75,-0.25,1499.4757679080085,1.85,4.49,0.5405405405405405,0.22271714922048996,0.03648173347687722,3.66,0.27322404371584696,draw,fd_La Liga_Villarreal_Vallecano_20241218,2024-12-18T00:00:00
1526.129847040324,1554.8452649621775,-28.715417921853486,0.5597306141840264,0.6302473759199225,-0.07051676173589616,0,0.33,1.5,1.5,1.5,1.0,1.75,0.5,0.5,1.25,1500.0082546044234,4.05,1.9,0.2469135802469136,0.5263157894736842,0.03432597546472316,3.83,0.2610966057441253,away_win,fd_Ligue 1_Monaco_Paris SG_20241218,2024-12-18T00:00:00
1463.854887819777,1453.1714604151866,10.683427404590475,0.15501100494802555,0.26049475183984505,-0.1054837468918195,0,0.33,1.5,1.5,1.75,2.0,0.5,2.25,-0.25,-1.75,1500.2304740437671,1.4,8.31,0.7142857142857143,0.12033694344163658,0.03422345613054456,5.01,0.1996007984031936,home_win,fd_La Liga_Girona_Valladolid_20241220,2024-12-20T00:00:00
1453.1714604151866,1497.4440852559003,-44.27262484071366,0.26049475183984505,0.44026938581597364,-0.17977463397612858,0,0.33,1.5,1.5,1.0,3.0,1.0,0.5,-2.0,0.5,1500.237473961672,5.76,1.62,0.1736111111111111,0.6172839506172839,0.030129511489160432,4.18,0.23923444976076558,away_win,fd_Serie A_Verona_Milan_20241220,2024-12-20T00:00:00
1520.794927439487,1510.2165847639317,10.578342675555405,0.5844942432121294,0.6899779901039489,-0.1054837468918195,0,0.33,1.5,1.5,2.25,1.25,2.0,2.5,1.0,-0.5,1499.9817433781632,1.21,13.15,0.8264462809917356,0.07604562737642585,0.03618174794035389,7.48,0.1336898395721925,home_win,fd_Bundesliga_Bayern Munich_RB Leipzig_20241220,2024-12-20T00:00:00
1463.854887819777,1453.1714604151866,10.683427404590475,0.15501100494802555,0.26049475183984505,-0.1054837468918195,0,0.33,1.5,1.5,1.75,2.0,0.5,2.25,-0.25,-1.75,1500.2304740437671,1.4,8.31,0.7142857142857143,0.12033694344163658,0.03422345613054456,5.01,0.1996007984031936,home_win,fd_La Liga_Girona_Valladolid_20241220,2024-12-20T00:00:00
1453.1714604151866,1497.4440852559003,-44.27262484071366,0.26049475183984505,0.44026938581597364,-0.17977463397612858,0,0.33,1.5,1.5,1.0,3.0,1.0,0.5,-2.0,0.5,1500.237473961672,5.76,1.62,0.1736111111111111,0.6172839506172839,0.030129511489160432,4.18,0.23923444976076558,away_win,fd_Serie A_Verona_Milan_20241220,2024-12-20T00:00:00
1520.794927439487,1510.2165847639317,10.578342675555405,0.5844942432121294,0.6899779901039489,-0.1054837468918195,0,0.33,1.5,1.5,2.25,1.25,2.0,2.5,1.0,-0.5,1499.9817433781632,1.21,13.15,0.8264462809917356,0.07604562737642585,0.03618174794035389,7.48,0.1336898395721925,home_win,fd_Bundesliga_Bayern Munich_RB Leipzig_20241220,2024-12-20T00:00:00
1499.5187568339747,1449.5757753398661,49.94298149410861,0.739505248160155,0.524763629028103,0.21474161913205192,0,0.33,1.5,1.5,1.4,1.6,1.2,2.0,-0.20000000000000018,-0.8,1500.25479935521,3.3,2.14,0.30303030303030304,0.4672897196261682,0.03417226540053453,3.79,0.2638522427440633,home_win,fd_Premier League_Aston Villa_Man City_20241221,2024-12-21T00:00:00
1494.8642558489275,1535.937964663354,-41.07370881442648,0.42948323826410384,0.6899779901039489,-0.26049475183984505,0,0.33,1.5,1.5,2.0,1.6,1.2,1.8,0.3999999999999999,-0.6000000000000001,1500.25479935521,2.39,3.07,0.41841004184100417,0.32573289902280134,0.03232737890415138,3.47,0.2881844380403458,away_win,fd_Premier League_Brentford_Nott'm Forest_20241221,2024-12-21T00:00:00
1453.1714604151866,1481.3271376147777,-28.155677199591082,0.26049475183984505,0.4155057567878706,-0.15501100494802555,0,0.33,1.5,1.5,0.8,1.2,2.0,2.0,-0.3999999999999999,0.0,1500.25479935521,4.69,1.74,0.21321961620469082,0.5747126436781609,0.036688478788324375,4.02,0.24875621890547267,away_win,fd_Premier League_Ipswich_Newcastle_20241221,2024-12-21T00:00:00
1500.437939659135,1464.2941168843934,36.14382277474169,0.5597306141840264,0.21474161913205192,0.34498899505197445,0,0.33,1.5,1.5,1.6,2.0,1.4,2.0,-0.3999999999999999,-0.6000000000000001,1500.25479935521,2.8,2.41,0.35714285714285715,0.41493775933609955,0.03317722222308195,3.83,0.2610966057441253,draw,fd_Premier League_West Ham_Brighton_20241221,2024-12-21T00:00:00
1557.1729916816462,1571.2028042562845,-14.0298125746383,0.7852583808679481,0.6550110049480256,0.13024737591992253,0,0.33,1.5,1.5,1.8,1.2,2.2,0.6,0.6000000000000001,1.6,1500.25479935521,6.75,1.54,0.14814814814814814,0.6493506493506493,0.037306950976015774,4.17,0.23980815347721823,away_win,fd_Premier League_Crystal Palace_Arsenal_20241221,2024-12-21T00:00:00
1494.8642558489275,1521.9658050992064,-27.101549250278822,0.42948323826410384,0.26049475183984505,0.1689884864242588,0,0.33,1.5,1.5,0.75,0.75,1.6,2.2,0.0,-0.6000000000000001,1500.6014359131766,2.37,4.06,0.42194092827004215,0.24630541871921185,0.03320985063888893,2.74,0.36496350364963503,away_win,fd_La Liga_Getafe_Mallorca_20241221,2024-12-21T00:00:00
1471.2924391266943,1530.785640306798,-59.493201180103824,0.42948323826410384,0.8697526240800775,-0.44026938581597364,0,0.33,1.5,1.5,1.25,1.5,1.25,0.25,-0.25,1.0,1500.6014359131766,2.95,2.62,0.3389830508474576,0.38167938931297707,0.03218891991121353,3.21,0.3115264797507788,home_win,fd_La Liga_Celta_Sociedad_20241221,2024-12-21T00:00:00
1500.0,1599.8805025636473,-99.88050256364727,0.5,0.8697526240800775,-0.3697526240800775,0,0.33,1.5,1.5,1.25,1.25,1.6,0.6,0.0,1.0,1500.6014359131766,3.85,2.14,0.2597402597402597,0.4672897196261682,0.03472228705873559,3.25,0.3076923076923077,away_win,fd_La Liga_Osasuna_Ath Bilbao_20241221,2024-12-21T00:00:00
1471.0624390296064,1609.4345177882021,-138.37207875859576,0.524763629028103,1.0,-0.47523637097189697,0,0.33,1.5,1.5,2.0,1.6,3.0,1.0,0.3999999999999999,2.0,1500.6014359131766,1.88,4.01,0.5319148936170213,0.24937655860349128,0.03639349303683903,3.92,0.25510204081632654,away_win,fd_La Liga_Barcelona_Ath Madrid_20241221,2024-12-21T00:00:00
1505.3633318641105,1533.5898978108744,-28.226565946763913,0.47523637097189697,0.7852583808679481,-0.3100220098960511,0,0.33,1.5,1.5,0.5,0.5,1.5,1.25,0.0,0.25,1500.4576546609508,3.43,2.51,0.29154518950437314,0.39840637450199207,0.033594175690213834,2.91,0.3436426116838488,away_win,fd_Serie A_Torino_Bologna_20241221,2024-12-21T00:00:00
1525.90220347667,1552.3167114022806,-26.41450792561068,0.6550110049480256,0.5705167617358962,0.0844942432121294,0,0.33,1.5,1.5,1.0,0.5,1.25,0.5,0.5,0.75,1500.4576546609508,5.53,1.7,0.18083182640144665,0.5882352941176471,0.03788432482016901,3.72,0.26881720430107525,away_win,fd_Serie A_Genoa_Napoli_20241221,2024-12-21T00:00:00
1526.3825928573015,1494.8642558489275,31.51833700837392,0.4155057567878706,0.42948323826410384,-0.013977481476233233,0,0.33,1.5,1.5,1.25,1.5,1.25,2.25,-0.25,-1.0,1500.4576546609508,5.08,1.76,0.19685039370078738,0.5681818181818182,0.03751177591530319,3.67,0.2724795640326976,away_win,fd_Serie A_Lecce_Lazio_20241221,2024-12-21T00:00:00
1518.270405479173,1552.3167114022806,-34.04630592310764,0.524763629028103,0.5705167617358962,-0.04575313270779313,0,0.33,1.5,1.5,2.0,1.0,2.5,1.25,1.0,1.25,1499.827105513818,1.85,4.05,0.5405405405405405,0.2469135802469136,0.03621033969292675,4.02,0.24875621890547267,away_win,fd_Bundesliga_Ein Frankfurt_Mainz_20241221,2024-12-21T00:00:00
1497.6740693548968,1528.9375609703936,-31.263491615496832,0.34498899505197445,0.47523637097189697,-0.13024737591992253,0,0.33,1.5,1.5,1.5,1.75,2.0,1.25,-0.25,0.75,1499.827105513818,2.4,2.91,0.4166666666666667,0.3436426116838488,0.03353332206636228,3.66,0.27322404371584696,away_win,fd_Bundesliga_Hoffenheim_M'gladbach_20241221,2024-12-21T00:00:00
1390.5654822117979,1471.0624390296064,-80.4969568178085,0.0,0.524763629028103,-0.524763629028103,0,0.33,1.5,1.5,0.5,3.0,0.75,1.75,-2.5,-1.0,1499.827105513818,3.17,2.44,0.31545741324921134,0.4098360655737705,0.032985786515289606,3.25,0.3076923076923077,home_win,fd_Bundesliga_Holstein Kiel_Augsburg_20241221,2024-12-21T00:00:00
1583.357971084611,1442.5992635065825,140.75870757802863,0.8449889950519744,0.3100220098960511,0.5349669851559233,0,0.33,1.5,1.5,2.5,1.25,1.0,1.75,1.25,-0.75,1499.827105513818,1.47,6.93,0.6802721088435374,0.14430014430014432,0.035988743629939535,4.73,0.2114164904862579,away_win,fd_Bundesliga_Stuttgart_St Pauli_20241221,2024-12-21T00:00:00
1536.145112180223,1390.5654822117979,145.57962996842502,0.8449889950519744,0.0,0.8449889950519744,0,0.33,1.5,1.5,1.25,0.75,0.75,2.0,0.5,-1.25,1499.827105513818,2.11,3.78,0.47393364928909953,0.2645502645502646,0.03434190200504461,3.38,0.2958579881656805,home_win,fd_Bundesliga_Werder Bremen_Union Berlin_20241221,2024-12-21T00:00:00
1609.4345177882021,1533.5898978108744,75.84461997732774,1.0,0.7852583808679481,0.21474161913205192,0,0.33,1.5,1.5,2.75,1.0,1.75,2.0,1.75,-0.25,1499.827105513818,1.37,8.23,0.7299270072992701,0.12150668286755771,0.03905095095482025,5.33,0.18761726078799248,home_win,fd_Bundesliga_Leverkusen_Freiburg_20241221,2024-12-21T00:00:00
1499.5187568339747,1449.5757753398661,49.94298149410861,0.739505248160155,0.524763629028103,0.21474161913205192,0,0.33,1.5,1.5,1.4,1.6,1.2,2.0,-0.20000000000000018,-0.8,1500.25479935521,3.3,2.14,0.30303030303030304,0.4672897196261682,0.03417226540053453,3.79,0.2638522427440633,home_win,fd_Premier League_Aston Villa_Man City_20241221,2024-12-21T00:00:00
1494.8642558489275,1535.937964663354,-41.07370881442648,0.42948323826410384,0.6899779901039489,-0.26049475183984505,0,0.33,1.5,1.5,2.0,1.6,1.2,1.8,0.3999999999999999,-0.6000000000000001,1500.25479935521,2.39,3.07,0.41841004184100417,0.32573289902280134,0.03232737890415138,3.47,0.2881844380403458,away_win,fd_Premier League_Brentford_Nott'm Forest_20241221,2024-12-21T00:00:00
1453.1714604151866,1481.3271376147777,-28.155677199591082,0.26049475183984505,0.4155057567878706,-0.15501100494802555,0,0.33,1.5,1.5,0.8,1.2,2.0,2.0,-0.3999999999999999,0.0,1500.25479935521,4.69,1.74,0.21321961620469082,0.5747126436781609,0.036688478788324375,4.02,0.24875621890547267,away_win,fd_Premier League_Ipswich_Newcastle_20241221,2024-12-21T00:00:00
1500.437939659135,1464.2941168843934,36.14382277474169,0.5597306141840264,0.21474161913205192,0.34498899505197445,0,0.33,1.5,1.5,1.6,2.0,1.4,2.0,-0.3999999999999999,-0.6000000000000001,1500.25479935521,2.8,2.41,0.35714285714285715,0.41493775933609955,0.03317722222308195,3.83,0.2610966057441253,draw,fd_Premier League_West Ham_Brighton_20241221,2024-12-21T00:00:00
1557.1729916816462,1571.2028042562845,-14.0298125746383,0.7852583808679481,0.6550110049480256,0.13024737591992253,0,0.33,1.5,1.5,1.8,1.2,2.2,0.6,0.6000000000000001,1.6,1500.25479935521,6.75,1.54,0.14814814814814814,0.6493506493506493,0.037306950976015774,4.17,0.23980815347721823,away_win,fd_Premier League_Crystal Palace_Arsenal_20241221,2024-12-21T00:00:00
1494.8642558489275,1521.9658050992064,-27.101549250278822,0.42948323826410384,0.26049475183984505,0.1689884864242588,0,0.33,1.5,1.5,0.75,0.75,1.6,2.2,0.0,-0.6000000000000001,1500.6014359131766,2.37,4.06,0.42194092827004215,0.24630541871921185,0.03320985063888893,2.74,0.36496350364963503,away_win,fd_La Liga_Getafe_Mallorca_20241221,2024-12-21T00:00:00
1471.2924391266943,1530.785640306798,-59.493201180103824,0.42948323826410384,0.8697526240800775,-0.44026938581597364,0,0.33,1.5,1.5,1.25,1.5,1.25,0.25,-0.25,1.0,1500.6014359131766,2.95,2.62,0.3389830508474576,0.38167938931297707,0.03218891991121353,3.21,0.3115264797507788,home_win,fd_La Liga_Celta_Sociedad_20241221,2024-12-21T00:00:00
1500.0,1599.8805025636473,-99.88050256364727,0.5,0.8697526240800775,-0.3697526240800775,0,0.33,1.5,1.5,1.25,1.25,1.6,0.6,0.0,1.0,1500.6014359131766,3.85,2.14,0.2597402597402597,0.4672897196261682,0.03472228705873559,3.25,0.3076923076923077,away_win,fd_La Liga_Osasuna_Ath Bilbao_20241221,2024-12-21T00:00:00
1471.0624390296064,1609.4345177882021,-138.37207875859576,0.524763629028103,1.0,-0.47523637097189697,0,0.33,1.5,1.5,2.0,1.6,3.0,1.0,0.3999999999999999,2.0,1500.6014359131766,1.88,4.01,0.5319148936170213,0.24937655860349128,0.03639349303683903,3.92,0.25510204081632654,away_win,fd_La Liga_Barcelona_Ath Madrid_20241221,2024-12-21T00:00:00
1505.3633318641105,1533.5898978108744,-28.226565946763913,0.47523637097189697,0.7852583808679481,-0.3100220098960511,0,0.33,1.5,1.5,0.5,0.5,1.5,1.25,0.0,0.25,1500.4576546609508,3.43,2.51,0.29154518950437314,0.39840637450199207,0.033594175690213834,2.91,0.3436426116838488,away_win,fd_Serie A_Torino_Bologna_20241221,2024-12-21T00:00:00
1525.90220347667,1552.3167114022806,-26.41450792561068,0.6550110049480256,0.5705167617358962,0.0844942432121294,0,0.33,1.5,1.5,1.0,0.5,1.25,0.5,0.5,0.75,1500.4576546609508,5.53,1.7,0.18083182640144665,0.5882352941176471,0.03788432482016901,3.72,0.26881720430107525,away_win,fd_Serie A_Genoa_Napoli_20241221,2024-12-21T00:00:00
1526.3825928573015,1494.8642558489275,31.51833700837392,0.4155057567878706,0.42948323826410384,-0.013977481476233233,0,0.33,1.5,1.5,1.25,1.5,1.25,2.25,-0.25,-1.0,1500.4576546609508,5.08,1.76,0.19685039370078738,0.5681818181818182,0.03751177591530319,3.67,0.2724795640326976,away_win,fd_Serie A_Lecce_Lazio_20241221,2024-12-21T00:00:00
1518.270405479173,1552.3167114022806,-34.04630592310764,0.524763629028103,0.5705167617358962,-0.04575313270779313,0,0.33,1.5,1.5,2.0,1.0,2.5,1.25,1.0,1.25,1499.827105513818,1.85,4.05,0.5405405405405405,0.2469135802469136,0.03621033969292675,4.02,0.24875621890547267,away_win,fd_Bundesliga_Ein Frankfurt_Mainz_20241221,2024-12-21T00:00:00
1497.6740693548968,1528.9375609703936,-31.263491615496832,0.34498899505197445,0.47523637097189697,-0.13024737591992253,0,0.33,1.5,1.5,1.5,1.75,2.0,1.25,-0.25,0.75,1499.827105513818,2.4,2.91,0.4166666666666667,0.3436426116838488,0.03353332206636228,3.66,0.27322404371584696,away_win,fd_Bundesliga_Hoffenheim_M'gladbach_20241221,2024-12-21T00:00:00
1390.5654822117979,1471.0624390296064,-80.4969568178085,0.0,0.524763629028103,-0.524763629028103,0,0.33,1.5,1.5,0.5,3.0,0.75,1.75,-2.5,-1.0,1499.827105513818,3.17,2.44,0.31545741324921134,0.4098360655737705,0.032985786515289606,3.25,0.3076923076923077,home_win,fd_Bundesliga_Holstein Kiel_Augsburg_20241221,2024-12-21T00:00:00
1583.357971084611,1442.5992635065825,140.75870757802863,0.8449889950519744,0.3100220098960511,0.5349669851559233,0,0.33,1.5,1.5,2.5,1.25,1.0,1.75,1.25,-0.75,1499.827105513818,1.47,6.93,0.6802721088435374,0.14430014430014432,0.035988743629939535,4.73,0.2114164904862579,away_win,fd_Bundesliga_Stuttgart_St Pauli_20241221,2024-12-21T00:00:00
1536.145112180223,1390.5654822117979,145.57962996842502,0.8449889950519744,0.0,0.8449889950519744,0,0.33,1.5,1.5,1.25,0.75,0.75,2.0,0.5,-1.25,1499.827105513818,2.11,3.78,0.47393364928909953,0.2645502645502646,0.03434190200504461,3.38,0.2958579881656805,home_win,fd_Bundesliga_Werder Bremen_Union Berlin_20241221,2024-12-21T00:00:00
1609.4345177882021,1533.5898978108744,75.84461997732774,1.0,0.7852583808679481,0.21474161913205192,0,0.33,1.5,1.5,2.75,1.0,1.75,2.0,1.75,-0.25,1499.827105513818,1.37,8.23,0.7299270072992701,0.12150668286755771,0.03905095095482025,5.33,0.18761726078799248,home_win,fd_Bundesliga_Leverkusen_Freiburg_20241221,2024-12-21T00:00:00
1502.5559147440997,1631.21598277018,-128.66006802608035,0.5597306141840264,1.0,-0.44026938581597364,0,0.33,1.5,1.5,1.0,1.0,3.2,1.2,0.0,2.0,1500.2243931922226,5.48,1.64,0.18248175182481752,0.6097560975609756,0.0367366268919056,4.09,0.24449877750611249,draw,fd_Premier League_Everton_Chelsea_20241222,2024-12-22T00:00:00
1504.4416039961927,1392.7031274085018,111.73847658769091,0.6550110049480256,0.0,0.6550110049480256,0,0.33,1.5,1.5,1.6,1.8,0.8,3.0,-0.19999999999999996,-2.2,1500.2243931922226,1.42,7.35,0.7042253521126761,0.1360544217687075,0.037908232379407325,5.06,0.19762845849802374,draw,fd_Premier League_Fulham_Southampton_20241222,2024-12-22T00:00:00
1449.5757753398661,1412.180513505222,37.39526183464409,0.524763629028103,0.0,0.524763629028103,0,0.33,1.5,1.5,1.4,2.6,1.6,2.6,-1.2000000000000002,-1.0,1500.2243931922226,2.63,2.68,0.3802281368821293,0.3731343283582089,0.032692074178885644,3.58,0.27932960893854747,away_win,fd_Premier League_Leicester_Wolves_20241222,2024-12-22T00:00:00
1500.4812431660253,1556.5292862704796,-56.04804310445434,0.26049475183984505,0.8697526240800775,-0.6092578722402324,0,0.33,1.5,1.5,1.8,1.4,1.8,1.2,0.40000000000000013,0.6000000000000001,1500.2243931922226,1.86,4.16,0.5376344086021505,0.24038461538461536,0.03641695680330326,3.87,0.25839793281653745,away_win,fd_Premier League_Man United_Bournemouth_20241222,2024-12-22T00:00:00
1498.3639869368913,1549.545349769191,-51.18136283229978,0.26049475183984505,0.6550110049480256,-0.3945162531081805,0,0.33,1.5,1.5,2.6,1.2,2.5,1.75,1.4000000000000001,0.75,1500.2243931922226,4.47,1.71,0.2237136465324385,0.5847953216374269,0.037341920114945415,4.37,0.22883295194508008,away_win,fd_Premier League_Tottenham_Liverpool_20241222,2024-12-22T00:00:00
1443.4707137295204,1476.4245266387236,-32.95381290920318,0.13024737591992253,0.5,-0.3697526240800775,0,0.33,1.5,1.5,1.2,1.4,1.25,1.5,-0.19999999999999996,-0.25,1499.7370605325902,2.32,3.61,0.4310344827586207,0.2770083102493075,0.0337756920307295,3.07,0.32573289902280134,draw,fd_La Liga_Valencia_Alaves_20241222,2024-12-22T00:00:00
1547.6420254691118,1526.3825928573015,21.259432611810325,0.5597306141840264,0.4155057567878706,0.14422485739615576,0,0.33,1.5,1.5,2.4,1.0,1.5,1.25,1.4,0.25,1499.7370605325902,1.35,7.84,0.7407407407407407,0.12755102040816327,0.038649512426587096,5.87,0.17035775127768313,home_win,fd_La Liga_Real Madrid_Sevilla_20241222,2024-12-22T00:00:00
1530.785640306798,1476.2172603016986,54.56838000509947,0.8697526240800775,0.34498899505197445,0.524763629028103,0,0.33,1.5,1.5,1.5,1.25,1.0,1.4,0.25,-0.3999999999999999,1499.7370605325902,1.87,4.53,0.53475935828877,0.22075055187637968,0.035621954983076964,3.57,0.2801120448179272,home_win,fd_La Liga_Las Palmas_Espanol_20241222,2024-12-22T00:00:00
1479.205072560513,1445.596239555696,33.608833004816915,0.4155057567878706,0.13024737591992253,0.2852583808679481,0,0.33,1.5,1.5,0.5,1.75,1.2,1.8,-1.25,-0.6000000000000001,1499.7370605325902,4.32,1.93,0.23148148148148145,0.5181347150259068,0.03370710559829737,3.52,0.2840909090909091,away_win,fd_La Liga_Leganes_Villarreal_20241222,2024-12-22T00:00:00
1481.729594520827,1480.8438669371058,0.885727583721291,0.47523637097189697,0.6550110049480256,-0.17977463397612858,0,0.33,1.5,1.5,1.5,2.25,1.2,1.4,-0.75,-0.19999999999999996,1499.7370605325902,1.83,4.71,0.5464480874316939,0.21231422505307856,0.03654009026255034,3.6,0.2777777777777778,draw,fd_La Liga_Betis_Vallecano_20241222,2024-12-22T00:00:00
1447.6832885977194,1442.5992635065825,5.084025091136937,0.42948323826410384,0.3100220098960511,0.11946122836805273,0,0.33,1.5,1.5,1.0,1.5,1.75,2.5,-0.5,-0.75,1499.8387009857324,1.55,6.72,0.6451612903225806,0.1488095238095238,0.0378732531564947,4.1,0.24390243902439027,home_win,fd_Serie A_Roma_Parma_20241222,2024-12-22T00:00:00
1450.454650230809,1466.1800870738075,-15.725436842998533,0.34498899505197445,0.3100220098960511,0.034966985155923336,0,0.33,1.5,1.5,1.0,2.0,0.75,1.0,-1.0,-0.25,1499.8387009857324,2.57,2.98,0.38910505836575876,0.33557046979865773,0.033317503473058396,3.24,0.30864197530864196,home_win,fd_Serie A_Venezia_Cagliari_20241222,2024-12-22T00:00:00
